Nome,Indirizzo,Codice Postale,Città,Paese,Regione
Centre hospitalier général de Belley,52 rue Georges Girerd,01300,Belley,France,Rhône-Alpes
Centre Hospitalier des Vals d'Ardèche,"2, Avenue Pasteur",07007,Privas,France,Rhône-Alpes
Centre Hospitalier Annonay,"119, Rue du Bon Pasteur",07103,Annonay,France,Rhône-Alpes
Centre hospitalier d'Ardèche Méridionale (Aubenas),"14-16, Avenue Bellande",07205,Aubenas,France,Rhône-Alpes
Centre hospitalier Edmond Garcin (Aubagne),"179, Avenue des Sœurs Gastine",13677,Aubagne,France,Rhône-Alpes
Centre hospitalier (La Ciotat),Boulevard Lamartine,13708,La Ciotat,France,Rhône-Alpes
Hôpitaux Drôme Nord (Romans-sur-Isère),607 av. Geneviève De Gaulle Anthonioz BP 1002,26102,Romans-sur-Isère Cedex,France,Rhône-Alpes
Centre hospitalier (Dié),rue Bouvier,26150,Dié,France,Rhône-Alpes
Centre hospitalier (Montélimar),Route de Sauzet,26216,Montélimar,France,Rhône-Alpes
HOPITAUX Drôme Nord - St Vallier,Rue Pierre Valette 30,26241,Saint-Vallier,France,Rhône-Alpes
Centre hospitalier (Crest),Quartier Mazorel Nord,26400,Crest,France,Rhône-Alpes
Centre hospitalier (Valence),"179, boulevard Maréchal Juin",26953,Valence,France,Rhône-Alpes
Centre hospitalier universitaire de Grenoble,BP 217,38043,Grenoble cedex 09,France,Rhône-Alpes
Centre Hospitalier Pierre Oudot (Bourgoin-Jallieu),"35, avenue Maréchal Leclerc",38317,Bourgoin-Jallieu Cedex,France,Rhône-Alpes
Hôpital Nord Saint Priest en Jarez,Avenue Albert Raimond CHU de St Etienne Hopital Nord,42055,St Etienne,France,Rhône-Alpes
Centre Hospitalier de Roanne,28 rue Charlieu,42300,Roanne ´,France,Rhône-Alpes
Centre hospitalier du Pays de Gier,"19, rue Victor Hugo",42403,Saint-Chamond,France,Rhône-Alpes
Centre Hospitalier Montbrison,Avenue des Monts du Soir 219,42605,Montbrison Cedex,France,Rhône-Alpes
Centre hospitalier de Firminy,"2, rue de Bénaud",42700,Firminy,France,Rhône-Alpes
Centre Hospitalier de Sainte-Foy-les-Lyon,"78, Chemin de Montray",69110,Sainte-Foy-les-Lyon,France,Rhône-Alpes
Centre hospitalier de Tarare,"1, boulevard JB Martin",69170,Tarare,France,Rhône-Alpes
HCL Groupement Hospitalier du Nord – Hôtel Dieu,"1, Place de l’Hôpital",69288,Lyon,France,Rhône-Alpes
HCL Groupement Hospitalier - Hôpital Edouard Herriot,"5, place d’Arsonval",69437,Lyon,France,Rhône-Alpes
HCL Groupement Hospitalier du Sud - Centre hospitalier Lyon-Sud,"165, Chemin du Grand Revoyet",69495,Pierre-Bénite Cedex,France,Rhône-Alpes
Centre hospitalier de Chambéry,"7, Square Massalaz",73011,Chambéry,France,Rhône-Alpes
Centre hospitalier de Villefranche-sur-Saône,Plateau d'ouilly-Gleize,73100,Aix-Les-Bains,France,Rhône-Alpes
Centre hospitalier intercommunal d'Albertville-Moutiers,"253, Rue Pierre Coubertin",73208,Albertville,France,Rhône-Alpes
Centre hospitalier de Saint-Jean-de-Maurienne,"81, rue du Docteur Grange",73303,Saint-Jean-de-Maurienne cedex,France,Rhône-Alpes
Centre hospitalier de Bourg-Saint-Maurice,Avenue Du Nantet,73704,Bourg-Saint-Maurice,France,Rhône-Alpes
Centre hospitalier intercommunal Annemasse - Bonneville,"17, rue du Jura",74107,Annemasse,France,Rhône-Alpes
Centre Hospitalier Intercommunal Sud-Léman Valserine,rue Amédée VIII de Savoie,74164,Saint-Julien-en-Genevois,France,Rhône-Alpes
Centre hospitalier Intercommunal Les Hôpitaux du Léman,"3, Avenue de la Dame",74203,Thonon-les-Bains,France,Rhône-Alpes
Centre Hospitalier Intercommunal Hôpitaux du Pays du Mont-Blanc,"380, rue de l'Hôpital",74703,Sallanches,France,Rhône-Alpes
Centre hospitalier de Bourg-En-Bresse,"900, Route de Paris",90401,Bourg-En-Bresse,France,Rhône-Alpes
Dr. Laurence Quentel-Archier,20 rue Croix des Petits Champs,75001,Paris,France,Île-de-France
"Le Planning Familial 75 Vivienne, Centre de Planification et d'Education Familiale",10 rue Vivenne,75002,Paris,France,Île-de-France
"Hôtel-Dieu, Hôpitaux universitaires Paris Centre","1, place du Parvis Notre-Dame",75004,Paris 4ème,France,Île-de-France
Dr. Maurice Halioua,47 boulevard Henri IV,75004,Paris,France,Île-de-France
Dr. Amina Yamgnane,71 Boulevard Raspail,75006,Paris,France,Île-de-France
Dr. Cécile de Noblens,30 rue Monsieur le Prince,75006,Paris,France,Île-de-France
Dr. Claire Nyssen-Noel,75 rue de Rennes,75006,Paris,France,Île-de-France
Dr. Christine Louis-Vahdat,126 boulevard St Germain,75006,Paris,France,Île-de-France
Dr. Christian Jamin,169 boulevard Haussmann,75008,Paris,France,Île-de-France
Dr. Gérard Marzouk,43 Boulevard Malesherbes,75008,Paris,France,Île-de-France
Dr. Laurence Meng,37 bis rue de Ponthieu,75008,Paris,France,Île-de-France
Dr. Nathan Wrobel,7 Rue Bayard,75008,Paris,France,Île-de-France
Dr. Michel Molinier,"46, rue Fontaine",75009,Paris,France,Île-de-France
Dr. Jean-Jaques Weitzman,45 rue de Maubeuge,75009,Paris,France,Île-de-France
Dr. Isaac Neuman,15 rue de Bellefond,75009,Paris,France,Île-de-France
Dr. Sylvie Fridmann,14 rue de Châteaudun,75009,Paris,France,Île-de-France
Dr. Annick Grinsztejn,45 rue de Maubeuge,75009,Paris,France,Île-de-France
Dr. Lucien Chaby,45 rue de Maubeuge,75009,Paris,France,Île-de-France
Hôpital Saint-Louis,1 Avenue Claude Vellefaux,75010,Paris,France,Île-de-France
Dr. Catherine Chaumie,21 Boulevard de Strasbourg,75010,Paris,France,Île-de-France
Le Planning Familial 75 Hittorf,2 rue Hittorf,75010,Paris,France,Île-de-France
Centre Hospitalier Lariboisière,2 rue Ambroise Paré,75010,Paris,France,Île-de-France
Dr. Dominique Plaeteaux,5 Place Léon Blum,75011,Paris,France,Île-de-France
Dr. Martine Hatchuel,15 Boulevard Richard Lenoir,75011,Paris,France,Île-de-France
Dr. Catherine Rouet,71 rue de la Roquette,75011,Paris,France,Île-de-France
Dr. Isabelle de Beco,10 passage Lisa,75011,Paris,France,Île-de-France
Dr. Christine Leballonnier,90 rue Jean Pierre Timbaud,75011,Paris,France,Île-de-France
Dr. Veronique Pic,141 rue du Chemin Vert,75011,Paris,France,Île-de-France
Dr. Catherine Soulat,15 Boulevard Richard Lenoir,75011,Paris,France,Île-de-France
Dr. Danielle-Eugénie Adorian,10 Passage Lisa,75011,Paris,France,Île-de-France
Dr. Yann Chen,157 rue Amelot,75011,Paris,France,Île-de-France
Dr. Danielle Hassoun,5 Place Léon Blum,75011,Paris,France,Île-de-France
Dr. Rebecca Rotnemer,14bis Passage Saint-Pierre Amelot,75011,Paris,France,Île-de-France
Dr. Myriam Mansour Hugues,5B Avenue de Saint-Mandé,75012,Paris,France,Île-de-France
Dr. Marie-Odile Guilhelmsans-Vende,115 rue de Reuilly,75012,Paris,France,Île-de-France
GCS Bluets-Trousseau,6 rue Lasson,75012,Paris,France,Île-de-France
"Pitié-Salpêtrière, Groupe Hospitalier La Pitié Salpêtrière-Charles Foix","47-83, boulevard de l'Hôpital",75013,Paris 13ème,France,Île-de-France
Dr. Laurence Daix et Dr. Jean-Pierre Dodeman,56 rue de Domrémy,75013,Paris,France,Île-de-France
Dr. Ying Yang Wang,70 avenue d'Ivry,75013,Paris,France,Île-de-France
"Institut Mutualiste Montsouris, Centre de Planification et d'Education Familiale - Hôpital",42 Boulevard Jourdan,75014,Paris,France,Île-de-France
Hôpital Port-Royal,53 Avenue de l' Observatoire,75014,Paris,France,Île-de-France
Dr. Laurence Danjou et Dr. Stella Hadida-Danan,150 rue Raymond Losserand,75014,Paris,France,Île-de-France
Dr. Prisca Jami-Ceccomori,276 boulevard Raspail,75014,Paris,France,Île-de-France
Dr. Danièle Descombey,5 boulevard Edgar Quinet,75014,Paris,France,Île-de-France
Dr. Emile Cohen,118 boulevard du Montparnasse,75014,Paris,France,Île-de-France
"Institut Alfred Fournier, Centre de Planification et d'Education Familiale",25 Boulevard Saint-Jacques,75014,Paris,France,Île-de-France
Dr. Claire-Noelle Collardey,295 bd Raspail,75014,Paris,France,Île-de-France
Dr. Laurent Arditti,71 rue du Commerce,75015,Paris,France,Île-de-France
Dr. Romain Guilherme,2 Square du Croisic,75015,Paris,France,Île-de-France
Hôpital Européen Georges Pompidou - HEGP,20 Rue Leblanc,75015,Paris,France,Île-de-France
Dr. Marie Msika-Razon,150 Boulevard du Montparnasse,75015,Paris,France,Île-de-France
Dr. Claire Zysman,1 avenue Félix Faure,75015,Paris,France,Île-de-France
Centre Etudes et santé,12 rue Viala,75015,Paris,France,Île-de-France
Dr. Myrtille Riera-Ponge,123 avenue de Wagram,75016,Paris,France,Île-de-France
Dr. Bernard Rouch,"60, avenue d'Iéna",75016,Paris,France,Île-de-France
Dr. Aude Recoules-Arche,11 avenue d’Eylau,75016,Paris,France,Île-de-France
Dr. Jean-Claude Guillat,60 Avenue Paul Doumer,75016,Paris,France,Île-de-France
Dr. Agnés Butler,9 avenue Carnot,75017,Paris,France,Île-de-France
Dr. Michèle Naouri-Vischel,54 rue de Prony,75017,Paris,France,Île-de-France
"Centre Curnonsky, Centre de Planification et d'Education Familiale",27 rue Curnonsky,75017,Paris,France,Île-de-France
Dr. Margarita Voronitcheva,17 rue Alfred Roll,75017,Paris,France,Île-de-France
Dr. Joelle Teboul,7 rue Lecomte,75017,Paris,France,Île-de-France
Dr. Isabelle Dagousset,123 avenue de Wagram,75017,Paris,France,Île-de-France
Dr. Francis Pomey,36 rue des Abbesses,75018,Paris,France,Île-de-France
Hôpital Bichat,46 Rue Henri Huchard,75018,Paris,France,Île-de-France
Dr. Estelle Heba Jacob,8 rue Caplat,75018,Paris,France,Île-de-France
Centre Gaston Tessier,12 rue Gaston Tessier,75019,Paris,France,Île-de-France
Dr. Léon Koubbi,83 rue de l'Ourcq,75019,Paris,France,Île-de-France
"Hôpital Robert Debré, Centre de Planification et d'Education Familiale - Hôpital",48 Boulevard Sérurier,75019,Paris,France,Île-de-France
La Maison de Santé Michelet,1 rue Colette Magny,75019,Paris,France,Île-de-France
Dr. Philippe Denoyelle,10 rue du Jourdain,75020,Paris,France,Île-de-France
Dr. Roger Dupuy,34 Boulevard de Charonne - Entrée au 3 rue des ormeaux,75020,Paris,France,Île-de-France
Dr. Omar Flici,31 cours de Vincennes,75020,Paris,France,Île-de-France
Dr. Mady Denantes,391 rue des Pyrénées,75020,Paris,France,Île-de-France
Dr. Nadine Lazimi,239 rue des Pyrénées,75020,Paris,France,Île-de-France
Hôpital Tenon,4 rue de la Chine,75020,Paris,France,Île-de-France
"Lariboisière, Hôpitaux universitaires Saint-Louis Lariboisière Fernand-Widal","2, rue Ambroise - Paré",75475,Paris,France,Île-de-France
AP-HP Hôpital Saint Antoine,"184, rue du Faubourg Saint-Antoine",75571,Paris,France,Île-de-France
"Cochin, Hôpitaux universitaires Paris Centre","27, rue du Faubourg Saint-Jacques",75679,Paris,France,Île-de-France
BICHAT - CLAUDE-BERNARD Groupement hospitalier universitaire Nord,"46, rue Henri-Huchard",75877,Paris,France,Île-de-France
AP-HP Hôpital Tenon,"4, rue de la Chine",75970,Paris,France,Île-de-France
Centre hospitalier intercommunal de Poissy-Saint-Germain-en-Laye,"20, rue Armagis",78105,Saint-Germain-en-Laye,France,Île-de-France
Centre Hospitalier de Versailles,"177, rue de Versailles",78157,Le Chesnay,France,Île-de-France
Centre hospitalier de Rambouillet,"5/7, Rue Pierre et Marie Curie",78514,Rambouillet,France,Île-de-France
Centre Hospitalier Sud Essonne Dourdan-Etampes,"2, rue du Potelet",91415,Dourdan,France,Île-de-France
"Antoine-Béclère, Hôpitaux universitaires Paris-Sud","157, rue de la Porte de Trivaux",92141,Clamart,France,Île-de-France
Centre Hospitalier Intercommunal André Grégoire,"56, Boulevard de la Boissière",93105,Montreuil-Sous-Bois,France,Île-de-France
Groupe Hospitalier de Saint-Denis,"2, rue du Docteur Pierre Delafontaine",93205,St-Denis,France,Île-de-France
Groupe Hospitalier Intercommunal Le Raincy-Montfermeil,"10, Avenue du Général Leclerc",93370,Montfermeil,France,Île-de-France
Centre hospitalier intercommunal Robert Ballanger,Boulevard Robert Ballanger,93602,Aulnay-Sous-Bois,France,Île-de-France
Centre Hospitalier Victor Dupouy,"69, rue du Lieutenant Colonel Prudhon",95107,Argenteuil,France,Île-de-France
Centre hospitalier des Portes de l'Oise,"25, rue Edmond Turcq",95260,Beaumont-Sur-Oise,France,Île-de-France
Centre Hospitalier René Dubos,"6, Avenue de l’Ile-de-France",95303,Pontoise,France,Île-de-France
Mildred Rutgers Huis,Zijpendaalseweg 101,6814,CH Arnhem,Netherlands,Guelders
Centrum Seksuele Gezondheid,Louwesweg 6,1066EC,AV Amsterdam,Netherlands,North Holland
Abortuskliniek sezoz,Louwesweg 6,1066EC,Amsterdam,Netherlands,North Holland
Oosterparkkliniek,Oosterpark 59,1092,AR Amsterdam,Netherlands,North Holland
Centrum Seksuele Gezondheid,Magdalenenstraat 28,1811,JR Alkmaar,Netherlands,North Holland
Beahuis & Bloemenhovekliniek,Herenweg 215,2106,MJ Heemstede,Netherlands,North Holland
SGNN Stimezo,Radesingel 11,9711,ED Groningen,Netherlands,North Holland
Emmakliniek Abortion Clinic,Emmastraat 186-188,7513,BG Enschede,Netherlands,Overijssel
Stimezo Zwolle Abortuskliniek,Oosterlaan 14,8011,GC Zwolle,Netherlands,Overijssel
Gynaikon Kliniek Roermond,Bredeweg 239,6043,Roermond,Netherlands,Roermond
Gynaikon Kliniek Rotterdam,Strevelsweg 700,3083,Rotterdam,Netherlands,Rotterdam
Preterm Kliniek,Eisenhowerlaan 104-106,2517,KL Den Haag,Netherlands,South Holland
CASA The Hague,Van Beverningkstraat 134,2582,VL The Hague,Netherlands,South Holland
CASA Rotterdam,Strevelsweg 700/201-204,3083,AS Rotterdam,Netherlands,South Holland
RutgersStimezo,Jan van Schoonvorststraat 20-22,5611,PK Eindhoven,Netherlands,South Holland
Vrelinghuis,Biltstraat 397/423,3572,AV Utrecht,Netherlands,Utrecht
CASA Goes,Beestenmarkt 7,4461,CS Goes,Netherlands,Zeeland
LUNA Antwerpen,Fr. Rooseveltplaats 12,2060,Antwerp,Belgium,Antwerp
Planning Marolles,Rue de la Roue 21,1000,Brussels,Belgium,Brussels
Centre de planning familial des FPS Bruxelles,"Rue du Midi, 120",1000,Bruxelles,Belgium,Brussels
Aimer Jeunes,Rue Saint-Jean Népomucène 28,1000,Brussels,Belgium,Brussels
Plan F,Rue des Guildes 22,1000,Brussels,Belgium,Brussels
City Planning C.H.U. Saint-Pierre,Rue Haute 20,1000,Brussels,Belgium,Brussels
Groupe de Sante Josaphat,Rue Royale Sainte Marie 70,1030,Brussels,Belgium,Brussels
Collectif Contraception,Avenue des Celtes 50,1040,Brussels,Belgium,Brussels
Fédération des centres pluralistes familiaux (FCPF),Rue du Trône 127,1050,Brussels,Belgium,Brussels
Fédération Laïque de Centres de Planning Familial,Rue de la Tulipe 34,1050,Brussels,Belgium,Brussels
Aimer a l'ulb,Avenue Jeanne 38,1050,Brussels,Belgium,Brussels
Free Clinic,"Chaussée de Wavre,154 a",1050,Brussels,Belgium,Brussels
Centre de Planning Familial et de sexologie d'Ixelles,Rue du Vivier 89/93,1050,Brussels,Belgium,Brussels
La Famille Heureuse de Saint-Gilles,Avenue du Parc 89,1060,Brussels,Belgium,Brussels
Centre Severine,Avenue Raymond Vander Bruggen 84,1070,Brussels,Belgium,Brussels
Centre de Planning Familial de Woluwe St. Pierre,Rue Jean Deraeck 42,1150,Brussels,Belgium,Brussels
Planning familial Woluwé-Saint-Pierre,Rue Jean Deraeck 14,1150,Brussels,Belgium,Brussels
Sjerp Dilemma Brussels,Waversesteenweg 1055,1160,Brussels,Belgium,Brussels
Centre d'information et de planning de Watermael-Boitsfort,Avenue Leopold Wiener 64,1170,Brussels,Belgium,Brussels
Centre de planning familial et de consultation d'Uccle,Rue de Stalle 24,1180,Brussels,Belgium,Brussels
Centre de Planning Familial de Forest ASBL,Boulevard Guillaume Van Haelen 83,1190,Brussels,Belgium,Brussels
La Famille Heureuse de Saint-Josse,Place Quetelet 4,1210,Brussels,Belgium,Brussels
LUNA Gent,Lieven de Winnestraat 65-001,9000,Gent,Belgium,East Flanders
Centre de Planning et de Consultations Familiales et Conjugales asbl,Boulevard Joseph II 14,6000,Charleroi,Belgium,Hainaut
Centre de planning FPS,Rue d'Orléans 34,6000,Charleroi,Belgium,Hainaut
Collectif Contraception,Avenue des Alliés 26,6000,Charleroi,Belgium,Hainaut
Centre de planning FPS et d'entre tien d'aide 'le Terril',"Rue Frison, 56",6040,Jumet,Belgium,Hainaut
Centre de Planning Familial des F.P.S. du Centre et de Soignies,"Rue de Gosselies, 7",6183,Trazegnies,Belgium,Hainaut
Centre de Planning Familial «La Bulle» à Fleurus,Rue du Collège 10,6220,Fleurus,Belgium,Hainaut
Centre de Planning Familial «La Bulle» à Chimay (antenne de Thuin),Grand'Rue 38,6460,Chimay,Belgium,Hainaut
Centre de Planning Familial «La Bulle» à Thuin,Rue de la Gare du Nord 6,6530,Thuin,Belgium,Hainaut
"Planning Familial ""Les Arbas"" - Mons",Rue des Arbalestriers 100,7000,Mons,Belgium,Hainaut
La Famille Heureuse de Mons,Rue de la Grande Triperie 46,7000,Mons,Belgium,Hainaut
Antenne de Soignies,"Rempart du Vieux Cimetière, 15",7060,Soignies,Belgium,Hainaut
La Famille Heureuse de Frameries,"Rue Dufrasne Friart, 2",7080,Frameries,Belgium,Hainaut
Planning Familial du CPAS de Braine-le-Comte,Rue des frères Dulait 19,7090,Braine-le-Comte,Belgium,Hainaut
Fédération des centres de planning et de consultations (FCPC),"Rue du Marché, 6",7100,La Louvière,Belgium,Hainaut
La Famille Heureuse du Centre (Centre Claire Houtain) - La Louvière,Rue Warocqué 124/126,7100,La Louvière,Belgium,Hainaut
Centre de Planning Familial des FPS,Rue Warocqué 21,7100,La Louvière,Belgium,Hainaut
Centre de Planning Familial «La Bulle» à Binche,Avenue Charles Deliège 66,7130,Binche,Belgium,Hainaut
Centre Léa Lor - Planning Familial du Borinage - Saint-Ghislain,Onzième rue,7330,Saint-Ghislain,Belgium,Hainaut
La Famille Heureuse du Tournaisis,"Rue des clairisses, 13",7500,Tournai,Belgium,Hainaut
Centre de planning familial Aurore Carlier FPS,"Rue de Cordes, 8",7500,Tournai,Belgium,Hainaut
Centre de Planning familial et de Consultations « Au Quai »,"Rue du Quesnoy, 19",7500,Tournai,Belgium,Hainaut
Les centres de planning Le Safran - Peruwelz,Rue pont à la faulx 85,7600,Peruwelz,Belgium,Hainaut
Antenne de Comines-Warneton,"Rue du Chemin de Fer, 10",7780,Comines-Warneton,Belgium,Hainaut
Centre de Conseils Conjugaux et de Planning Familial du pays d'Ath,Rue Maria Thomée 1,7800,Ath,Belgium,Hainaut
LUNA Hasselt,Gouverneur Roppesingel 81,3500,Hasselt,Belgium,Limburg
Collectif Contraception de Liège,"Rue Bouille, 29",4000,Liège,Belgium,Liège
La Famille Heureuse,"Rue Hemricourt, 3",4000,Liège,Belgium,Liège
Centre Louise Michel,Rue des Bayards 45,4000,Liège,Belgium,Liège
Centre de planning familial des FPS Liège,"Rue des Carmes, 17",4000,Liège,Belgium,Liège
Centre de Consultations Conjugales et de Planning Familial « Estelle Mazy »,Rue de la Cathédrale 97,4000,Liège,Belgium,Liège
Collectif contraception de Seraing,Rue Ferrer 176,4100,Seraing,Belgium,Liège
"Planning familial ""l'Oasis familiale"" Hannut",Chaussée de Wavre 22B,4280,Hannut,Belgium,Liège
Centre de Planning Familial des F.P.S.,"Rue Saucy, 14",4800,Verviers,Belgium,Liège
Collectif Contraception,Rue Saucy 34,4800,Verviers,Belgium,Liège
Centre de Planning et de consultations familiales et conjugales « Inforcouple »,Rue Laoureux 52,4800,Verviers,Belgium,Liège
La Famille Heureuse de Verviers,Rue des Raines 111,4800,Verviers,Belgium,Liège
Centre de planning familial des FPS Spa,"Rue du Waux-Hall, 17",4900,Spa,Belgium,Liège
Centre de Planning familial Ourthe-Amblève,"Place Marcellis, 12",4920,Aywaille,Belgium,Liège
Centre de Planning et de Consultations Familiales et Conjugales du Luxembourg - asbl,Rue Pierre Thomas 4a,6600,Bastogne,Belgium,Luxembourg
Centre de Planning et de Consultations Familiales et Conjugales du Luxembourg - asbl,Rue de Bastogne 46,6700,Arlon,Belgium,Luxembourg
Centre de Planning Familial des FPS Arlon,"Rue de la Moselle, 1",6700,Arlon,Belgium,Luxembourg
Antenne d’Athus,"Rue du Prix Nobel, 2",6791,Athus,Belgium,Luxembourg
Centre de planning familial des FPS Libramont,"Avenue Herbofin, 30",6800,Libramont,Belgium,Luxembourg
Centre de planning familial des FPS Marche-en Famenne,"Rue des Savoyards, 2",6900,Marche-en Famenne,Belgium,Luxembourg
Centre de Planning familial de Naumur,Rue Bruno 6,5000,Namur,Belgium,Namur
Centre Willy Peers-Planning Familial FPS,Boulevard du Nord 19,5000,Namur,Belgium,Namur
Centre de planning familial des FPS Saint-Servais,"Chaussée de Waterloo, 182",5002,Saint-Servais,Belgium,Namur
Centre de Planning et d'Information de la Basse-Sambre - Tamines,Avenue Roosevelt 16,5060,Tamines,Belgium,Namur
Centre de planning familial des FPS Dinant,"Place Patenier, 9",5500,Dinant,Belgium,Namur
Planning Rochefort,Avenue de Ninove 77,5580,Jemelle,Belgium,Namur
Centre de planning familial des FPS Couvin,"Faubourg Saint-Germain, 46",5660,Couvin,Belgium,Namur
Aimer a Louvain-la-Neuve,Cours des trois fontaines 31,1348,Louvain-la-Neuve,Belgium,Walloon Brabant
Centre de Planning et de Consultations Familiales et Conjugales du Brabant Wallon asbl,Place Sainte Anne 14,1420,Braine-l'Alleud,Belgium,Walloon Brabant
Centre de planning FPS - Rosa Guilmot,Rue Ferrer 3,1480,Tubize,Belgium,Walloon Brabant
LUNA Oostende,Prinses Stefanieplein 19,8400,Ostend,Belgium,West Flanders
Spire Leicester Hospital,"Gartree Road, Oadby",LE2,2FF Leicester,England,East Midlands
"bpas Leicester, Leicester Medical Group",573a Melton Road,LE4,"8EA Thurmaston, Leicester",England,East Midlands
Nuffield Health Leicester Hospital,Scraptoft Lane,LE5,1HY Leicester,England,East Midlands
East Midlands Pregnancy Advisory Service,493 Mansfield Road,NG5,2JJ Nottingham,England,East Midlands
"BMI The Park Hospital, Nottingham","Sherwood Lodge Drive, Burntstump Country Park",NG5,8RX Nottinghamshire,England,East Midlands
"bpas Northhampton, St Giles Street Clinic",67 St Giles Street,NN1,1JF Northampton,England,East Midlands
"BMI Three Shires Hospital, Northampton",The Avenue,NN1,"5DR Cliftonville, Northamptonshire",England,East Midlands
The Rivers Hospital,High Wych Road,CM21,"0HH Sawbridgeworth, Hertfordshire",England,East of England
Marie Stopes International Essex Centre,88 Russell Road,IG9,5QB Essex,England,East of England
Nuffield Health Ipswich Hospital,Foxhall Road,IP4,"5SW Suffolk, Ipswich",England,East of England
bpas Luton,2 Gordon Street,LU1,2QP Luton,England,East of England
"bpas Bedford, Broadway House",4-6 The Broadway,MK40,2TE Bedford,England,East of England
bpas Peterborough,Broadway Court,PE1,1RS Peterborough,England,East of England
Fitzwilliam Hospital,"Milton Way, South Bretton",PE3,9AQ Cambridgeshire,England,East of England
"BMI The Sandringham Hospital, King’s Lynn, Norfolk",Gayton Road,PE30,"4HJ Kings Lynn, Norfolk",England,East of England
Pinehill Hospital,Benslow Lane,SG4,"9QZ Hitchin, Hertfordshire",England,East of England
Spire Bushey Hospital,Heathbourne Road,WD23,"1RD Watford, Bushey",England,East of England
bpas London East,32-36 Romford Road,E15,4BZ Stratford London,England,Greater London
"BMI The Cavell Hospital, Enfield",Uplands Park Road,EN2,"7PR Enfield, London",England,Greater London
"BMI The Clementine Churchill Hospital, Harrow",Sudbury Hill,HA1,"3RX Harrow, Middlesex",England,Greater London
"bpas Harrow, Alexandra Avenue Health and Social Care Centre",275 Alexandra Avenue,HA2,9DX Harrow,England,Greater London
bpas London North,Sterling Way,N18,1QX London,England,Greater London
"bpas Finsbury Park, Stroud Green Clinic",12-14 Upper Tollington Park,N4,3EL London,England,Greater London
"bpas Willesden, Willesden Centre for Health & Care",Robson Avenue,NW10,3RY London,England,Greater London
"The Wellington Hospital, London",Wellington Place,NW8,"9LE London, St Johns Wood",England,Greater London
"BMI The Blackheath Hospital, London",40 - 42 Lee Terrace,SE3,"9UD Greater London, Blackheath",England,Greater London
"bpas Streatham, Leigham Clinic",76 Leigham Court Road,SW16,"2QA London, Streatham",England,Greater London
Marie Stopes International: South London Centre,1a Raleigh Gardens,SW2,"1AB London, Brixton Hill",England,Greater London
"bpas Richmond, Rosslyn Clinic",15 Rosslyn Road,TW1,"2AR Middlesex, East Twickenham",England,Greater London
Marie Stopes International Central London Centre,108 Whitfield Street,W1T,5BE London,England,Greater London
Marie Stopes International West London Centre,87 Mattock Lane,W5,"5BJ London, Ealing",England,Greater London
bpas London Central,26-27 Bedford Square,WC1B,3HP London,England,Greater London
bpas Newcastle-upon-Tyne Saville Medical Group,2 North Street East,NE1,8DQ Newcastle upon Tyne,England,North East England
Bolton Pregnancy Advisory Service,Nelson Square,BL1,1JT Bolton,England,North West England
bpas Chester,98a Foregate Street,CH1,1HB Chester,England,North West England
Spire Murrayfield Hospital Wirral,"Holmwood Drive, Thingwall",CH61,"1AU Wirral, Liverpool",England,North West England
Blackpool Pregnancy Advisory Service,93 Abingdon Road,FY1,1PP Blackpool,England,North West England
Manchester Pregnancy Advisory Service,73 - 75 Lever Street,GB-M1,1DE Manchester Manchester,England,North West England
bpas Merseyside Clinic,32 Parkfield Road,L17,"8UJ Liverpool, Aigburth",England,North West England
Marie Stopes International Manchester Centre,"5, Wynnstay Grove",M14,"6XG Manchester, Fallowfield",England,North West England
South Manchester Private Clinic,136 Chester Road Hazel Grove,SK7,6HE Stockport,England,North West England
Spire Cheshire Hospital,"Fir Tree Close,Stretton",WA4,4LU Warrington,England,North West England
"bpas Wigan, Wigan Health Centre",Frog Lane,WN6,7LB Wigan,England,North West England
"bpas Brighton, Wistons Clinic",138 Dyke Road,BN1,5PA Brighton,England,South East England
BMI The Chaucer Hospital,Nackington Road,CT4,"7AR Canterbury, Kent",England,South East England
"bpas High Wycombe, The Practice Hanover House",Cressex Business Park,HP12,3PP High Wycombe,England,South East England
"bpas Aylesbury, Brookside Centre",Station Way,HP20,"2SQ Aylesbury, Bucks",England,South East England
"Spire Alexandra Hospital, Walderslade",Impton Lane Walderslade,ME5,"9PG Chatham, Kent",England,South East England
bpas Milton Keynes,355 Midsummer Boulevard,MK9,3HP Central Milton Keynes,England,South East England
The Manor Hospital,Beech Road,OX3,"7RP Oxford, Headington",England,South East England
bpas Oxford,Headley Way Headington,OX3,9DU Oxford,England,South East England
Marie Stopes International Reading Centre,121 London Street,RG1,"4QA Berkshire, Reading",England,South East England
"bpas Basingstoke, Hackwood Partnership",Essex Road,RG21,8SU Basingstoke,England,South East England
"BMI The Hampshire Clinic, Basingstoke",Basing Road,RG24,"7AL Hampshire, Basingstoke",England,South East England
"bpas Hastings, Station Plaza Health Centre",Station Approach,TN34,1BA Hastings,England,South East England
"bpas Bath, Riverside Health Centre",James Street West,BA1,2BT Bath,England,South West England
"bpas Bournemouth, Dean Park Clinic",23 & 25 Ophir Road,BH8,8LS Bournemouth,England,South West England
Marie Stopes International Bristol Centre,Fox Den Road,BS34,8TT Bristol,England,South West England
Spire Bristol Hospital,"The Glen, Redland Hill, Durdham Down",BS6,6UT Bristol,England,South West England
